count,name,artist_mbid,tag,n,clust_x3,clust_x5,clust_x10,clust_x15
69,pop punk,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,pop_punk,48,1,1,1,1
40,rock,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,rock,216,2,2,3,3
25,christian,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,christian,80,1,4,6,14
14,alternative,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,alternative,133,2,2,2,4
8,pop-punk,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,pop_punk,48,1,1,1,1
8,emo,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,emo,36,1,1,1,1
6,hardcore,3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2,hardcore,186,2,2,4,5
100,french,18b23026-ed29-445a-9bb4-4e86598ab5a9,french,15,3,3,8,9
80,pop,18b23026-ed29-445a-9bb4-4e86598ab5a9,pop,54,1,1,10,13
77,female vocalists,18b23026-ed29-445a-9bb4-4e86598ab5a9,female_vocalists,31,1,1,10,13
7,electronic,18b23026-ed29-445a-9bb4-4e86598ab5a9,electronic,36,3,5,9,11
6,alternative,18b23026-ed29-445a-9bb4-4e86598ab5a9,alternative,133,2,2,2,4
100,grindcore,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,grindcore,11,3,3,8,9
78,hardcore,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,hardcore,186,2,2,4,5
32,hardcore punk,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,hardcore_punk,83,1,4,6,7
7,american,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,american,169,2,2,2,2
5,punk,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,punk,108,2,2,2,2
5,usa,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,usa,10,3,3,8,9
100,jazz,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,jazz,33,3,3,8,9
39,blues,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,blues,20,3,3,8,9
37,oldies,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,oldies,19,3,3,8,9
8,male vocalists,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,male_vocalists,19,3,3,8,9
5,american,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,american,169,2,2,2,2
100,classic rock,75167b8b-44e4-407b-9d35-effe87b223cf,classic_rock,48,1,1,10,13
86,singer-songwriter,75167b8b-44e4-407b-9d35-effe87b223cf,singer_songwriter,46,1,1,10,13
79,rock,75167b8b-44e4-407b-9d35-effe87b223cf,rock,216,2,2,3,3
77,folk,75167b8b-44e4-407b-9d35-effe87b223cf,folk,37,1,1,10,13
62,folk rock,75167b8b-44e4-407b-9d35-effe87b223cf,folk_rock,12,3,3,8,9
24,canadian,75167b8b-44e4-407b-9d35-effe87b223cf,canadian,19,3,3,8,9
8,70s,75167b8b-44e4-407b-9d35-effe87b223cf,70s,26,1,1,10,13
46,folk,d14da7df-80bc-48fb-ab15-81db998b1c45,folk,37,1,1,10,13
35,acoustic,d14da7df-80bc-48fb-ab15-81db998b1c45,acoustic,27,1,1,10,13
27,german,d14da7df-80bc-48fb-ab15-81db998b1c45,german,26,3,5,9,15
5,instrumental,d14da7df-80bc-48fb-ab15-81db998b1c45,instrumental,87,3,5,9,12
4,atmospheric,d14da7df-80bc-48fb-ab15-81db998b1c45,atmospheric,17,3,3,8,9
100,pop punk,6acb932e-840d-47ac-8e0d-725ad8a6e52c,pop_punk,48,1,1,1,1
62,punk,6acb932e-840d-47ac-8e0d-725ad8a6e52c,punk,108,2,2,2,2
56,punk rock,6acb932e-840d-47ac-8e0d-725ad8a6e52c,punk_rock,70,1,1,1,1
42,rock,6acb932e-840d-47ac-8e0d-725ad8a6e52c,rock,216,2,2,3,3
30,emo,6acb932e-840d-47ac-8e0d-725ad8a6e52c,emo,36,1,1,1,1
15,alternative,6acb932e-840d-47ac-8e0d-725ad8a6e52c,alternative,133,2,2,2,4
13,pop-punk,6acb932e-840d-47ac-8e0d-725ad8a6e52c,pop_punk,48,1,1,1,1
7,alternative rock,6acb932e-840d-47ac-8e0d-725ad8a6e52c,alternative_rock,76,1,1,1,1
5,hardcore,6acb932e-840d-47ac-8e0d-725ad8a6e52c,hardcore,186,2,2,4,5
45,metal,00a9f935-ba93-4fc8-a33a-993abe9c936b,metal,168,2,2,7,10
13,female vocalists,00a9f935-ba93-4fc8-a33a-993abe9c936b,female_vocalists,31,1,1,10,13
7,rock,00a9f935-ba93-4fc8-a33a-993abe9c936b,rock,216,2,2,3,3
100,piano,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,piano,44,3,5,9,12
92,ambient,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,ambient,43,3,5,9,11
73,contemporary classical,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,contemporary_classical,21,3,5,9,15
68,modern classical,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,modern_classical,16,3,5,9,15
61,instrumental,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,instrumental,87,3,5,9,12
17,neoclassical,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,neoclassical,14,3,5,9,15
17,german,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,german,26,3,5,9,15
11,classical,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,classical,48,3,5,9,12
8,neo-classical,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,neo_classical,12,3,5,9,15
100,hardcore,64a937d6-435d-4d97-be9c-28d6e569eb59,hardcore,186,2,2,4,5
32,metalcore,64a937d6-435d-4d97-be9c-28d6e569eb59,metalcore,124,2,2,7,8
27,christian,64a937d6-435d-4d97-be9c-28d6e569eb59,christian,80,1,4,6,14
25,christian hardcore,64a937d6-435d-4d97-be9c-28d6e569eb59,christian_hardcore,18,3,3,5,6
7,american,64a937d6-435d-4d97-be9c-28d6e569eb59,american,169,2,2,2,2
5,hardcore punk,64a937d6-435d-4d97-be9c-28d6e569eb59,hardcore_punk,83,1,4,6,7
3,metal,64a937d6-435d-4d97-be9c-28d6e569eb59,metal,168,2,2,7,10
3,straight edge,64a937d6-435d-4d97-be9c-28d6e569eb59,straight_edge,62,1,4,6,7
100,hardcore,77eb5e63-d3a1-4f57-98ea-4d6a2b036258,hardcore,186,2,2,4,5
30,hardcore punk,77eb5e63-d3a1-4f57-98ea-4d6a2b036258,hardcore_punk,83,1,4,6,7
19,oldschool hardcore,77eb5e63-d3a1-4f57-98ea-4d6a2b036258,oldschool_hardcore,16,3,3,5,6
15,nyhc,77eb5e63-d3a1-4f57-98ea-4d6a2b036258,nyhc,13,3,3,5,6
5,straight edge,77eb5e63-d3a1-4f57-98ea-4d6a2b036258,straight_edge,62,1,4,6,7
3,punk,77eb5e63-d3a1-4f57-98ea-4d6a2b036258,punk,108,2,2,2,2
100,punk rock,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,punk_rock,70,1,1,1,1
99,punk,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,punk,108,2,2,2,2
46,pop punk,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,pop_punk,48,1,1,1,1
29,rock,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,rock,216,2,2,3,3
25,alternative,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,alternative,133,2,2,2,4
14,melodic hardcore,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,melodic_hardcore,61,1,4,6,7
9,hardcore,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,hardcore,186,2,2,4,5
8,emo,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,emo,36,1,1,1,1
100,metalcore,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,metalcore,124,2,2,7,8
35,hardcore,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,hardcore,186,2,2,4,5
25,christian,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,christian,80,1,4,6,14
24,metal,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,metal,168,2,2,7,10
17,christian metalcore,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,christian_metalcore,27,1,4,6,14
7,american,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,american,169,2,2,2,2
6,melodic metalcore,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,melodic_metalcore,34,1,4,6,14
4,christian metal,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,christian_metal,16,3,3,5,6
3,death metal,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,death_metal,44,1,4,6,14
3,christian hardcore,0eac5ca2-60e4-4f5f-ac99-1c262d9c43ea,christian_hardcore,18,3,3,5,6
100,punk,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,punk,108,2,2,2,2
80,punk rock,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,punk_rock,70,1,1,1,1
27,ska punk,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,ska_punk,10,3,3,8,9
23,ska,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,ska,11,3,3,8,9
19,rock,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,rock,216,2,2,3,3
9,hardcore,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,hardcore,186,2,2,4,5
6,alternative,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,alternative,133,2,2,2,4
5,pop punk,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,pop_punk,48,1,1,1,1
5,political,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,political,13,3,3,8,9
100,jazz,985c709c-7771-4de3-9024-7bda29ebe3f9,jazz,33,3,3,8,9
69,female vocalists,985c709c-7771-4de3-9024-7bda29ebe3f9,female_vocalists,31,1,1,10,13
47,blues,985c709c-7771-4de3-9024-7bda29ebe3f9,blues,20,3,3,8,9
38,singer-songwriter,985c709c-7771-4de3-9024-7bda29ebe3f9,singer_songwriter,46,1,1,10,13
26,pop,985c709c-7771-4de3-9024-7bda29ebe3f9,pop,54,1,1,10,13
12,soul,985c709c-7771-4de3-9024-7bda29ebe3f9,soul,23,3,3,8,9
5,piano,985c709c-7771-4de3-9024-7bda29ebe3f9,piano,44,3,5,9,12
100,hardcore,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,hardcore,186,2,2,4,5
96,metalcore,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,metalcore,124,2,2,7,8
37,christian,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,christian,80,1,4,6,14
27,metal,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,metal,168,2,2,7,10
17,screamo,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,screamo,39,1,4,6,14
13,post-hardcore,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,post_hardcore,69,1,4,6,14
6,rock,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,rock,216,2,2,3,3
100,folk,a7fc0b6e-82af-466d-b703-ef6b60703473,folk,37,1,1,10,13
77,acoustic,a7fc0b6e-82af-466d-b703-ef6b60703473,acoustic,27,1,1,10,13
48,canadian,a7fc0b6e-82af-466d-b703-ef6b60703473,canadian,19,3,3,8,9
43,folk rock,a7fc0b6e-82af-466d-b703-ef6b60703473,folk_rock,12,3,3,8,9
39,singer-songwriter,a7fc0b6e-82af-466d-b703-ef6b60703473,singer_songwriter,46,1,1,10,13
5,indie,a7fc0b6e-82af-466d-b703-ef6b60703473,indie,74,1,1,1,1
79,french,b017a7ae-e5ee-4675-bb13-c83346134971,french,15,3,3,8,9
69,female vocalists,b017a7ae-e5ee-4675-bb13-c83346134971,female_vocalists,31,1,1,10,13
67,chillout,b017a7ae-e5ee-4675-bb13-c83346134971,chillout,16,3,3,8,9
52,indie,b017a7ae-e5ee-4675-bb13-c83346134971,indie,74,1,1,1,1
11,pop,b017a7ae-e5ee-4675-bb13-c83346134971,pop,54,1,1,10,13
100,post-hardcore,82b6784e-8161-42a0-9b5c-b9d31e63fd85,post_hardcore,69,1,4,6,14
62,metalcore,82b6784e-8161-42a0-9b5c-b9d31e63fd85,metalcore,124,2,2,7,8
45,screamo,82b6784e-8161-42a0-9b5c-b9d31e63fd85,screamo,39,1,4,6,14
27,electronic,82b6784e-8161-42a0-9b5c-b9d31e63fd85,electronic,36,3,5,9,11
8,hardcore,82b6784e-8161-42a0-9b5c-b9d31e63fd85,hardcore,186,2,2,4,5
4,nu metal,82b6784e-8161-42a0-9b5c-b9d31e63fd85,nu_metal,32,1,1,10,13
4,metal,82b6784e-8161-42a0-9b5c-b9d31e63fd85,metal,168,2,2,7,10
4,emocore,82b6784e-8161-42a0-9b5c-b9d31e63fd85,emocore,14,3,3,5,6
4,american,82b6784e-8161-42a0-9b5c-b9d31e63fd85,american,169,2,2,2,2
100,punk rock,552eb96a-7e91-439d-82d2-099804b75939,punk_rock,70,1,1,1,1
87,punk,552eb96a-7e91-439d-82d2-099804b75939,punk,108,2,2,2,2
39,pop punk,552eb96a-7e91-439d-82d2-099804b75939,pop_punk,48,1,1,1,1
9,american,552eb96a-7e91-439d-82d2-099804b75939,american,169,2,2,2,2
8,rock,552eb96a-7e91-439d-82d2-099804b75939,rock,216,2,2,3,3
8,pop-punk,552eb96a-7e91-439d-82d2-099804b75939,pop_punk,48,1,1,1,1
6,usa,552eb96a-7e91-439d-82d2-099804b75939,usa,10,3,3,8,9
100,ambient,6655955b-1c1e-4bcb-84e4-81bcd9efab30,ambient,43,3,5,9,11
85,instrumental,6655955b-1c1e-4bcb-84e4-81bcd9efab30,instrumental,87,3,5,9,12
58,post-rock,6655955b-1c1e-4bcb-84e4-81bcd9efab30,post_rock,51,3,5,9,11
54,classical,6655955b-1c1e-4bcb-84e4-81bcd9efab30,classical,48,3,5,9,12
30,contemporary classical,6655955b-1c1e-4bcb-84e4-81bcd9efab30,contemporary_classical,21,3,5,9,15
27,neoclassical,6655955b-1c1e-4bcb-84e4-81bcd9efab30,neoclassical,14,3,5,9,15
24,piano,6655955b-1c1e-4bcb-84e4-81bcd9efab30,piano,44,3,5,9,12
18,modern classical,6655955b-1c1e-4bcb-84e4-81bcd9efab30,modern_classical,16,3,5,9,15
14,neo-classical,6655955b-1c1e-4bcb-84e4-81bcd9efab30,neo_classical,12,3,5,9,15
100,hardcore,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,hardcore,186,2,2,4,5
56,ambient,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,ambient,43,3,5,9,11
56,hardcore punk,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,hardcore_punk,83,1,4,6,7
49,straight edge,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,straight_edge,62,1,4,6,7
20,electronic,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,electronic,36,3,5,9,11
20,rock,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,rock,216,2,2,3,3
18,experimental,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,experimental,48,3,5,9,11
16,indie,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,indie,74,1,1,1,1
16,alternative rock,bcdc407b-18d5-4de1-a071-3ef45d3d3a64,alternative_rock,76,1,1,1,1
100,metalcore,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,metalcore,124,2,2,7,8
70,hardcore,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,hardcore,186,2,2,4,5
18,moshcore,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,moshcore,21,3,3,5,6
16,metal,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,metal,168,2,2,7,10
15,screamo,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,screamo,39,1,4,6,14
6,melodic hardcore,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,melodic_hardcore,61,1,4,6,7
4,emo,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,emo,36,1,1,1,1
4,deathcore,05dc5ea9-457d-4c41-bdc2-2e44590f9bb9,deathcore,21,3,3,5,6
100,nu metal,57e79d57-b795-475e-9fa2-5dd9d5513b8c,nu_metal,32,1,1,10,13
62,rock,57e79d57-b795-475e-9fa2-5dd9d5513b8c,rock,216,2,2,3,3
54,alternative,57e79d57-b795-475e-9fa2-5dd9d5513b8c,alternative,133,2,2,2,4
39,metal,57e79d57-b795-475e-9fa2-5dd9d5513b8c,metal,168,2,2,7,10
18,alternative rock,57e79d57-b795-475e-9fa2-5dd9d5513b8c,alternative_rock,76,1,1,1,1
17,christian,57e79d57-b795-475e-9fa2-5dd9d5513b8c,christian,80,1,4,6,14
12,hard rock,57e79d57-b795-475e-9fa2-5dd9d5513b8c,hard_rock,58,1,1,10,13
10,christian rock,57e79d57-b795-475e-9fa2-5dd9d5513b8c,christian_rock,24,1,1,10,13
10,nu-metal,57e79d57-b795-475e-9fa2-5dd9d5513b8c,nu_metal,32,1,1,10,13
100,metalcore,a436dd02-0549-4c91-b608-df451217fdeb,metalcore,124,2,2,7,8
38,hardcore,a436dd02-0549-4c91-b608-df451217fdeb,hardcore,186,2,2,4,5
24,melodic metalcore,a436dd02-0549-4c91-b608-df451217fdeb,melodic_metalcore,34,1,4,6,14
19,australian,a436dd02-0549-4c91-b608-df451217fdeb,australian,11,3,3,8,9
17,metal,a436dd02-0549-4c91-b608-df451217fdeb,metal,168,2,2,7,10
4,deathcore,a436dd02-0549-4c91-b608-df451217fdeb,deathcore,21,3,3,5,6
2,screamo,a436dd02-0549-4c91-b608-df451217fdeb,screamo,39,1,4,6,14
2,melodic death metal,a436dd02-0549-4c91-b608-df451217fdeb,melodic_death_metal,31,1,4,6,14
2,melodic hardcore,a436dd02-0549-4c91-b608-df451217fdeb,melodic_hardcore,61,1,4,6,7
2,post-hardcore,a436dd02-0549-4c91-b608-df451217fdeb,post_hardcore,69,1,4,6,14
100,hard rock,a2567452-7d11-45a7-98ff-1cbbc8ba0910,hard_rock,58,1,1,10,13
50,classic rock,a2567452-7d11-45a7-98ff-1cbbc8ba0910,classic_rock,48,1,1,10,13
46,rock,a2567452-7d11-45a7-98ff-1cbbc8ba0910,rock,216,2,2,3,3
6,heavy metal,a2567452-7d11-45a7-98ff-1cbbc8ba0910,heavy_metal,50,1,1,10,13
4,american,a2567452-7d11-45a7-98ff-1cbbc8ba0910,american,169,2,2,2,2
100,post-rock,5a797e16-f69a-4957-820f-1152ec19d236,post_rock,51,3,5,9,11
74,post-metal,5a797e16-f69a-4957-820f-1152ec19d236,post_metal,12,3,3,8,9
70,instrumental,5a797e16-f69a-4957-820f-1152ec19d236,instrumental,87,3,5,9,12
59,sludge,5a797e16-f69a-4957-820f-1152ec19d236,sludge,12,3,3,8,9
15,metal,5a797e16-f69a-4957-820f-1152ec19d236,metal,168,2,2,7,10
15,progressive metal,5a797e16-f69a-4957-820f-1152ec19d236,progressive_metal,18,3,3,8,9
9,post rock,5a797e16-f69a-4957-820f-1152ec19d236,post_rock,51,3,5,9,11
8,experimental,5a797e16-f69a-4957-820f-1152ec19d236,experimental,48,3,5,9,11
100,punk,5c210861-2ce2-4be3-9307-bbcfc361cc01,punk,108,2,2,2,2
88,punk rock,5c210861-2ce2-4be3-9307-bbcfc361cc01,punk_rock,70,1,1,1,1
33,hardcore,5c210861-2ce2-4be3-9307-bbcfc361cc01,hardcore,186,2,2,4,5
23,rock,5c210861-2ce2-4be3-9307-bbcfc361cc01,rock,216,2,2,3,3
20,political,5c210861-2ce2-4be3-9307-bbcfc361cc01,political,13,3,3,8,9
13,melodic hardcore,5c210861-2ce2-4be3-9307-bbcfc361cc01,melodic_hardcore,61,1,4,6,7
9,hardcore punk,5c210861-2ce2-4be3-9307-bbcfc361cc01,hardcore_punk,83,1,4,6,7
7,alternative,5c210861-2ce2-4be3-9307-bbcfc361cc01,alternative,133,2,2,2,4
4,american,5c210861-2ce2-4be3-9307-bbcfc361cc01,american,169,2,2,2,2
43,classical,313d8208-3212-4f90-a4f8-780222390e88,classical,48,3,5,9,12
30,french,313d8208-3212-4f90-a4f8-780222390e88,french,15,3,3,8,9
13,composer,313d8208-3212-4f90-a4f8-780222390e88,composer,35,3,5,9,12
100,post-rock,a998eed0-5e5f-485c-8c96-92d02c3f28dd,post_rock,51,3,5,9,11
49,instrumental,a998eed0-5e5f-485c-8c96-92d02c3f28dd,instrumental,87,3,5,9,12
28,shoegaze,a998eed0-5e5f-485c-8c96-92d02c3f28dd,shoegaze,12,3,3,8,9
27,swedish,a998eed0-5e5f-485c-8c96-92d02c3f28dd,swedish,14,3,3,8,9
15,post rock,a998eed0-5e5f-485c-8c96-92d02c3f28dd,post_rock,51,3,5,9,11
6,experimental,a998eed0-5e5f-485c-8c96-92d02c3f28dd,experimental,48,3,5,9,11
4,ambient,a998eed0-5e5f-485c-8c96-92d02c3f28dd,ambient,43,3,5,9,11
2,atmospheric,a998eed0-5e5f-485c-8c96-92d02c3f28dd,atmospheric,17,3,3,8,9
89,classical,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,classical,48,3,5,9,12
85,contemporary classical,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,contemporary_classical,21,3,5,9,15
50,soundtrack,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,soundtrack,14,3,5,9,15
47,ambient,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,ambient,43,3,5,9,11
18,instrumental,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,instrumental,87,3,5,9,12
15,piano,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,piano,44,3,5,9,12
11,composers,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,composers,29,3,5,9,12
10,modern classical,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,modern_classical,16,3,5,9,15
100,progressive rock,83d91898-7763-47d7-b03b-b92132375c47,progressive_rock,18,3,3,8,9
79,classic rock,83d91898-7763-47d7-b03b-b92132375c47,classic_rock,48,1,1,10,13
53,rock,83d91898-7763-47d7-b03b-b92132375c47,rock,216,2,2,3,3
13,british,83d91898-7763-47d7-b03b-b92132375c47,british,54,1,1,10,13
11,progressive,83d91898-7763-47d7-b03b-b92132375c47,progressive,15,3,3,8,9
8,70s,83d91898-7763-47d7-b03b-b92132375c47,70s,26,1,1,10,13
6,alternative,83d91898-7763-47d7-b03b-b92132375c47,alternative,133,2,2,2,4
51,electronic,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,electronic,36,3,5,9,11
37,female vocalists,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,female_vocalists,31,1,1,10,13
35,chillout,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,chillout,16,3,3,8,9
11,alternative,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,alternative,133,2,2,2,4
11,electronica,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,electronica,13,3,3,8,9
8,british,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,british,54,1,1,10,13
6,indie,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,indie,74,1,1,1,1
100,hardcore,ee94cb90-504b-414d-9d09-1250d7d6192e,hardcore,186,2,2,4,5
38,thrash metal,ee94cb90-504b-414d-9d09-1250d7d6192e,thrash_metal,26,1,4,6,14
30,groove metal,ee94cb90-504b-414d-9d09-1250d7d6192e,groove_metal,10,3,3,8,9
27,metalcore,ee94cb90-504b-414d-9d09-1250d7d6192e,metalcore,124,2,2,7,8
24,metal,ee94cb90-504b-414d-9d09-1250d7d6192e,metal,168,2,2,7,10
6,nyhc,ee94cb90-504b-414d-9d09-1250d7d6192e,nyhc,13,3,3,5,6
5,american,ee94cb90-504b-414d-9d09-1250d7d6192e,american,169,2,2,2,2
4,heavy metal,ee94cb90-504b-414d-9d09-1250d7d6192e,heavy_metal,50,1,1,10,13
3,hardcore punk,ee94cb90-504b-414d-9d09-1250d7d6192e,hardcore_punk,83,1,4,6,7
100,hard rock,7fe36010-433a-4bcf-8427-7a972670e56f,hard_rock,58,1,1,10,13
79,christian rock,7fe36010-433a-4bcf-8427-7a972670e56f,christian_rock,24,1,1,10,13
75,rock,7fe36010-433a-4bcf-8427-7a972670e56f,rock,216,2,2,3,3
66,post-hardcore,7fe36010-433a-4bcf-8427-7a972670e56f,post_hardcore,69,1,4,6,14
63,christian,7fe36010-433a-4bcf-8427-7a972670e56f,christian,80,1,4,6,14
26,hardcore,7fe36010-433a-4bcf-8427-7a972670e56f,hardcore,186,2,2,4,5
22,metal,7fe36010-433a-4bcf-8427-7a972670e56f,metal,168,2,2,7,10
22,alternative,7fe36010-433a-4bcf-8427-7a972670e56f,alternative,133,2,2,2,4
21,alternative metal,7fe36010-433a-4bcf-8427-7a972670e56f,alternative_metal,24,1,1,10,13
19,nu metal,7fe36010-433a-4bcf-8427-7a972670e56f,nu_metal,32,1,1,10,13
100,punk,cc546218-cc08-4ae9-9592-ac1596c1470d,punk,108,2,2,2,2
71,punk rock,cc546218-cc08-4ae9-9592-ac1596c1470d,punk_rock,70,1,1,1,1
42,hardcore punk,cc546218-cc08-4ae9-9592-ac1596c1470d,hardcore_punk,83,1,4,6,7
41,political,cc546218-cc08-4ae9-9592-ac1596c1470d,political,13,3,3,8,9
38,hardcore,cc546218-cc08-4ae9-9592-ac1596c1470d,hardcore,186,2,2,4,5
19,canadian,cc546218-cc08-4ae9-9592-ac1596c1470d,canadian,19,3,3,8,9
16,melodic hardcore,cc546218-cc08-4ae9-9592-ac1596c1470d,melodic_hardcore,61,1,4,6,7
100,hardcore,2205bfdc-9a60-4773-93d6-766627006f19,hardcore,186,2,2,4,5
37,hardcore punk,2205bfdc-9a60-4773-93d6-766627006f19,hardcore_punk,83,1,4,6,7
29,thrash,2205bfdc-9a60-4773-93d6-766627006f19,thrash,10,3,3,8,9
18,punk,2205bfdc-9a60-4773-93d6-766627006f19,punk,108,2,2,2,2
6,metal,2205bfdc-9a60-4773-93d6-766627006f19,metal,168,2,2,7,10
6,metalcore,2205bfdc-9a60-4773-93d6-766627006f19,metalcore,124,2,2,7,8
5,american,2205bfdc-9a60-4773-93d6-766627006f19,american,169,2,2,2,2
5,thrash metal,2205bfdc-9a60-4773-93d6-766627006f19,thrash_metal,26,1,4,6,14
100,classic rock,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,classic_rock,48,1,1,10,13
81,rock,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,rock,216,2,2,3,3
41,80s,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,80s,28,1,1,10,13
38,hard rock,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,hard_rock,58,1,1,10,13
17,british,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,british,54,1,1,10,13
8,70s,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,70s,26,1,1,10,13
7,pop,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,pop,54,1,1,10,13
6,progressive rock,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,progressive_rock,18,3,3,8,9
100,alternative,a74b1b7f-71a5-4011-9441-d0b5e4122711,alternative,133,2,2,2,4
81,alternative rock,a74b1b7f-71a5-4011-9441-d0b5e4122711,alternative_rock,76,1,1,1,1
73,rock,a74b1b7f-71a5-4011-9441-d0b5e4122711,rock,216,2,2,3,3
59,indie,a74b1b7f-71a5-4011-9441-d0b5e4122711,indie,74,1,1,1,1
48,electronic,a74b1b7f-71a5-4011-9441-d0b5e4122711,electronic,36,3,5,9,11
22,british,a74b1b7f-71a5-4011-9441-d0b5e4122711,british,54,1,1,10,13
15,indie rock,a74b1b7f-71a5-4011-9441-d0b5e4122711,indie_rock,27,1,1,10,13
