count,name,artist_mbid
7,technical metalcore,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
6,melodic metalcore,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
4,mathcore,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
3,progressive metalcore,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
3,christian metal,5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
100,metalcore,6778f7b9-5da5-43dc-a890-72d169042723
98,thrash metal,6778f7b9-5da5-43dc-a890-72d169042723
60,arniecore,6778f7b9-5da5-43dc-a890-72d169042723
33,metal,6778f7b9-5da5-43dc-a890-72d169042723
32,hardcore,6778f7b9-5da5-43dc-a890-72d169042723
14,crossover,6778f7b9-5da5-43dc-a890-72d169042723
8,american,6778f7b9-5da5-43dc-a890-72d169042723
7,comedy,6778f7b9-5da5-43dc-a890-72d169042723
6,crossover thrash,6778f7b9-5da5-43dc-a890-72d169042723
4,arnoldcore,6778f7b9-5da5-43dc-a890-72d169042723
100,metalcore,24e1b53c-3085-4581-8472-0b0088d2508c
74,metal,24e1b53c-3085-4581-8472-0b0088d2508c
57,hard rock,24e1b53c-3085-4581-8472-0b0088d2508c
41,hardcore,24e1b53c-3085-4581-8472-0b0088d2508c
38,rock,24e1b53c-3085-4581-8472-0b0088d2508c
18,heavy metal,24e1b53c-3085-4581-8472-0b0088d2508c
7,alternative metal,24e1b53c-3085-4581-8472-0b0088d2508c
7,screamo,24e1b53c-3085-4581-8472-0b0088d2508c
6,emo,24e1b53c-3085-4581-8472-0b0088d2508c
6,avenged sevenfold,24e1b53c-3085-4581-8472-0b0088d2508c
100,blues,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
30,guitar,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
28,blues rock,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
27,jazz,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
18,classic rock,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
4,classic blues,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
4,american,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
3,rhythm and blues,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
3,electric blues,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
3,rock,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
100,punk,149e6720-4e4a-41a4-afca-6d29083fc091
93,punk rock,149e6720-4e4a-41a4-afca-6d29083fc091
28,political,149e6720-4e4a-41a4-afca-6d29083fc091
28,rock,149e6720-4e4a-41a4-afca-6d29083fc091
21,alternative,149e6720-4e4a-41a4-afca-6d29083fc091
10,hardcore,149e6720-4e4a-41a4-afca-6d29083fc091
9,hardcore punk,149e6720-4e4a-41a4-afca-6d29083fc091
7,melodic hardcore,149e6720-4e4a-41a4-afca-6d29083fc091
5,american,149e6720-4e4a-41a4-afca-6d29083fc091
5,bad religion,149e6720-4e4a-41a4-afca-6d29083fc091
100,post-rock,1507b368-e660-4c15-af94-3f5603561045
81,instrumental,1507b368-e660-4c15-af94-3f5603561045
69,ambient,1507b368-e660-4c15-af94-3f5603561045
46,piano,1507b368-e660-4c15-af94-3f5603561045
41,acoustic,1507b368-e660-4c15-af94-3f5603561045
12,contemporary classical,1507b368-e660-4c15-af94-3f5603561045
7,american,1507b368-e660-4c15-af94-3f5603561045
6,neoclassical,1507b368-e660-4c15-af94-3f5603561045
6,experimental,1507b368-e660-4c15-af94-3f5603561045
5,post rock,1507b368-e660-4c15-af94-3f5603561045
100,sludge,eeb41a1e-4326-4d04-8c47-0f564ceecd68
82,progressive metal,eeb41a1e-4326-4d04-8c47-0f564ceecd68
32,metal,eeb41a1e-4326-4d04-8c47-0f564ceecd68
30,post-rock,eeb41a1e-4326-4d04-8c47-0f564ceecd68
28,sludge metal,eeb41a1e-4326-4d04-8c47-0f564ceecd68
20,doom metal,eeb41a1e-4326-4d04-8c47-0f564ceecd68
17,post-metal,eeb41a1e-4326-4d04-8c47-0f564ceecd68
9,stoner rock,eeb41a1e-4326-4d04-8c47-0f564ceecd68
6,stoner metal,eeb41a1e-4326-4d04-8c47-0f564ceecd68
6,progressive,eeb41a1e-4326-4d04-8c47-0f564ceecd68
87,emo,5f821136-9935-403c-abb5-e78ddda35e9f
76,rock,5f821136-9935-403c-abb5-e78ddda35e9f
62,alternative,5f821136-9935-403c-abb5-e78ddda35e9f
49,punk,5f821136-9935-403c-abb5-e78ddda35e9f
37,indie,5f821136-9935-403c-abb5-e78ddda35e9f
22,pop punk,5f821136-9935-403c-abb5-e78ddda35e9f
21,alternative rock,5f821136-9935-403c-abb5-e78ddda35e9f
16,punk rock,5f821136-9935-403c-abb5-e78ddda35e9f
11,screamo,5f821136-9935-403c-abb5-e78ddda35e9f
8,post-hardcore,5f821136-9935-403c-abb5-e78ddda35e9f
100,hip-hop,9beb62b2-88db-4cea-801e-162cd344ee53
60,rap,9beb62b2-88db-4cea-801e-162cd344ee53
42,alternative,9beb62b2-88db-4cea-801e-162cd344ee53
37,hip hop,9beb62b2-88db-4cea-801e-162cd344ee53
27,rock,9beb62b2-88db-4cea-801e-162cd344ee53
13,punk,9beb62b2-88db-4cea-801e-162cd344ee53
9,old school,9beb62b2-88db-4cea-801e-162cd344ee53
6,new york,9beb62b2-88db-4cea-801e-162cd344ee53
6,80s,9beb62b2-88db-4cea-801e-162cd344ee53
6,90s,9beb62b2-88db-4cea-801e-162cd344ee53
100,singer-songwriter,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
82,indie,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
81,piano rock,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
64,alternative,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
57,rock,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
48,piano,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
20,indie rock,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
14,pop,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
12,ben folds,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
9,american,51b7f46f-6c0f-46f2-9496-08c9ec2624d4
100,alternative,abe2669a-a612-4bf6-9193-bb4f4b8a9088
86,rock,abe2669a-a612-4bf6-9193-bb4f4b8a9088
85,indie,abe2669a-a612-4bf6-9193-bb4f4b8a9088
85,piano rock,abe2669a-a612-4bf6-9193-bb4f4b8a9088
63,piano,abe2669a-a612-4bf6-9193-bb4f4b8a9088
28,indie rock,abe2669a-a612-4bf6-9193-bb4f4b8a9088
22,singer-songwriter,abe2669a-a612-4bf6-9193-bb4f4b8a9088
20,pop,abe2669a-a612-4bf6-9193-bb4f4b8a9088
18,alternative rock,abe2669a-a612-4bf6-9193-bb4f4b8a9088
12,indie pop,abe2669a-a612-4bf6-9193-bb4f4b8a9088
100,folk,534dda3c-b73f-408b-8889-bd68eae84df6
81,acoustic,534dda3c-b73f-408b-8889-bd68eae84df6
79,singer-songwriter,534dda3c-b73f-408b-8889-bd68eae84df6
60,british,534dda3c-b73f-408b-8889-bd68eae84df6
53,indie,534dda3c-b73f-408b-8889-bd68eae84df6
18,indie folk,534dda3c-b73f-408b-8889-bd68eae84df6
4,male vocalists,534dda3c-b73f-408b-8889-bd68eae84df6
4,uk,534dda3c-b73f-408b-8889-bd68eae84df6
4,folk rock,534dda3c-b73f-408b-8889-bd68eae84df6
3,alternative,534dda3c-b73f-408b-8889-bd68eae84df6
100,rnb,859d0860-d480-4efd-970c-c05d5f1776b8
91,pop,859d0860-d480-4efd-970c-c05d5f1776b8
70,female vocalists,859d0860-d480-4efd-970c-c05d5f1776b8
56,soul,859d0860-d480-4efd-970c-c05d5f1776b8
45,hip-hop,859d0860-d480-4efd-970c-c05d5f1776b8
16,beyonce,859d0860-d480-4efd-970c-c05d5f1776b8
13,dance,859d0860-d480-4efd-970c-c05d5f1776b8
9,r&b,859d0860-d480-4efd-970c-c05d5f1776b8
9,american,859d0860-d480-4efd-970c-c05d5f1776b8
8,sexy,859d0860-d480-4efd-970c-c05d5f1776b8
100,soundtrack,d59c4cda-11d9-48db-8bfe-b557ee602aed
56,classical,d59c4cda-11d9-48db-8bfe-b557ee602aed
51,instrumental,d59c4cda-11d9-48db-8bfe-b557ee602aed
26,composers,d59c4cda-11d9-48db-8bfe-b557ee602aed
19,star wars,d59c4cda-11d9-48db-8bfe-b557ee602aed
13,composer,d59c4cda-11d9-48db-8bfe-b557ee602aed
7,score,d59c4cda-11d9-48db-8bfe-b557ee602aed
7,soundtracks,d59c4cda-11d9-48db-8bfe-b557ee602aed
5,john williams,d59c4cda-11d9-48db-8bfe-b557ee602aed
5,american,d59c4cda-11d9-48db-8bfe-b557ee602aed
100,noise rock,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
94,sludge,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
65,experimental,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
55,hardcore,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
53,ambient,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
42,noise,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
25,modern classical,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
25,post-hardcore,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
23,sludge metal,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
17,metal,e9ff4359-f236-4d86-840b-3fe6ffcc4bfb
100,heavy metal,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
60,hard rock,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
47,classic rock,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
44,metal,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
30,rock,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
21,doom metal,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
10,british,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
7,70s,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
5,stoner rock,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
4,black sabbath,5182c1d9-c7d2-4dad-afa0-ccfeada921a8
100,folk,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
74,medieval,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
71,folk rock,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
55,celtic,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
41,renaissance,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
18,female vocalists,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
13,rock,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
8,british,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
6,progressive rock,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
4,acoustic,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
100,metalcore,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
39,hardcore,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
23,metal,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
15,death metal,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
9,screamo,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
7,melodic death metal,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
4,straight edge,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
4,american,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
3,melodic metalcore,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
3,deathcore,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
100,metalcore,5202060e-b20b-484e-a6d1-af9c7870c76f
65,glamcore,5202060e-b20b-484e-a6d1-af9c7870c76f
34,hardcore,5202060e-b20b-484e-a6d1-af9c7870c76f
30,metal,5202060e-b20b-484e-a6d1-af9c7870c76f
26,christian,5202060e-b20b-484e-a6d1-af9c7870c76f
15,glam metal,5202060e-b20b-484e-a6d1-af9c7870c76f
11,heavy metal,5202060e-b20b-484e-a6d1-af9c7870c76f
9,christian metalcore,5202060e-b20b-484e-a6d1-af9c7870c76f
9,canadian,5202060e-b20b-484e-a6d1-af9c7870c76f
7,hard rock,5202060e-b20b-484e-a6d1-af9c7870c76f
100,punk rock,0743b15a-3c32-48c8-ad58-cb325350befa
78,pop punk,0743b15a-3c32-48c8-ad58-cb325350befa
72,punk,0743b15a-3c32-48c8-ad58-cb325350befa
56,rock,0743b15a-3c32-48c8-ad58-cb325350befa
42,alternative,0743b15a-3c32-48c8-ad58-cb325350befa
10,pop-punk,0743b15a-3c32-48c8-ad58-cb325350befa
10,alternative rock,0743b15a-3c32-48c8-ad58-cb325350befa
8,emo,0743b15a-3c32-48c8-ad58-cb325350befa
6,american,0743b15a-3c32-48c8-ad58-cb325350befa
6,blink 182,0743b15a-3c32-48c8-ad58-cb325350befa
100,rock,b2dbfc09-b332-408b-a235-1850e41971c5
89,alternative,b2dbfc09-b332-408b-a235-1850e41971c5
75,alternative rock,b2dbfc09-b332-408b-a235-1850e41971c5
63,punk,b2dbfc09-b332-408b-a235-1850e41971c5
53,comedy,b2dbfc09-b332-408b-a235-1850e41971c5
23,punk rock,b2dbfc09-b332-408b-a235-1850e41971c5
10,crossover,b2dbfc09-b332-408b-a235-1850e41971c5
9,american,b2dbfc09-b332-408b-a235-1850e41971c5
8,rapcore,b2dbfc09-b332-408b-a235-1850e41971c5
6,funny,b2dbfc09-b332-408b-a235-1850e41971c5
100,metalcore,75bc0a18-f658-4f55-bea1-0379860e1769
70,hardcore,75bc0a18-f658-4f55-bea1-0379860e1769
24,female vocalists,75bc0a18-f658-4f55-bea1-0379860e1769
23,christian,75bc0a18-f658-4f55-bea1-0379860e1769
18,metal,75bc0a18-f658-4f55-bea1-0379860e1769
13,female fronted metal,75bc0a18-f658-4f55-bea1-0379860e1769
10,christian hardcore,75bc0a18-f658-4f55-bea1-0379860e1769
9,christian metalcore,75bc0a18-f658-4f55-bea1-0379860e1769
7,melodic hardcore,75bc0a18-f658-4f55-bea1-0379860e1769
5,usa,75bc0a18-f658-4f55-bea1-0379860e1769
100,folk,72c536dc-7137-4477-a521-567eeb840fa8
70,singer-songwriter,72c536dc-7137-4477-a521-567eeb840fa8
65,classic rock,72c536dc-7137-4477-a521-567eeb840fa8
53,folk rock,72c536dc-7137-4477-a521-567eeb840fa8
45,rock,72c536dc-7137-4477-a521-567eeb840fa8
17,blues,72c536dc-7137-4477-a521-567eeb840fa8
14,60s,72c536dc-7137-4477-a521-567eeb840fa8
9,bob dylan,72c536dc-7137-4477-a521-567eeb840fa8
6,american,72c536dc-7137-4477-a521-567eeb840fa8
6,acoustic,72c536dc-7137-4477-a521-567eeb840fa8
100,reggae,c33627c6-ef0d-49de-9ef0-c4804190040f
27,roots reggae,c33627c6-ef0d-49de-9ef0-c4804190040f
21,bob marley,c33627c6-ef0d-49de-9ef0-c4804190040f
18,ska,c33627c6-ef0d-49de-9ef0-c4804190040f
12,rock,c33627c6-ef0d-49de-9ef0-c4804190040f
5,jamaican,c33627c6-ef0d-49de-9ef0-c4804190040f
4,jamaica,c33627c6-ef0d-49de-9ef0-c4804190040f
4,classic rock,c33627c6-ef0d-49de-9ef0-c4804190040f
3,chill,c33627c6-ef0d-49de-9ef0-c4804190040f
3,singer-songwriter,c33627c6-ef0d-49de-9ef0-c4804190040f
100,reggae,c296e10c-110a-4103-9e77-47bfebb7fb2e
32,roots reggae,c296e10c-110a-4103-9e77-47bfebb7fb2e
19,ska,c296e10c-110a-4103-9e77-47bfebb7fb2e
15,roots,c296e10c-110a-4103-9e77-47bfebb7fb2e
10,classic rock,c296e10c-110a-4103-9e77-47bfebb7fb2e
8,jamaican,c296e10c-110a-4103-9e77-47bfebb7fb2e
6,bob marley,c296e10c-110a-4103-9e77-47bfebb7fb2e
5,jamaica,c296e10c-110a-4103-9e77-47bfebb7fb2e
4,rock,c296e10c-110a-4103-9e77-47bfebb7fb2e
4,70s,c296e10c-110a-4103-9e77-47bfebb7fb2e
100,jazz,a996b5bd-db99-4257-b036-336f63448aa2
57,reggae,a996b5bd-db99-4257-b036-336f63448aa2
47,vocal,a996b5bd-db99-4257-b036-336f63448aa2
39,a capella,a996b5bd-db99-4257-b036-336f63448aa2
27,singer-songwriter,a996b5bd-db99-4257-b036-336f63448aa2
12,vocal jazz,a996b5bd-db99-4257-b036-336f63448aa2
11,a cappella,a996b5bd-db99-4257-b036-336f63448aa2
8,male vocalists,a996b5bd-db99-4257-b036-336f63448aa2
7,american,a996b5bd-db99-4257-b036-336f63448aa2
5,80s,a996b5bd-db99-4257-b036-336f63448aa2
100,hardcore,36934b6c-0232-43e3-92dc-95b6659fe546
45,metalcore,36934b6c-0232-43e3-92dc-95b6659fe546
20,moshcore,36934b6c-0232-43e3-92dc-95b6659fe546
11,metal,36934b6c-0232-43e3-92dc-95b6659fe546
11,dutch,36934b6c-0232-43e3-92dc-95b6659fe546
4,netherlands,36934b6c-0232-43e3-92dc-95b6659fe546
3,beatdown,36934b6c-0232-43e3-92dc-95b6659fe546
3,thrash metal,36934b6c-0232-43e3-92dc-95b6659fe546
3,beatdown hardcore,36934b6c-0232-43e3-92dc-95b6659fe546
2,hardcore punk,36934b6c-0232-43e3-92dc-95b6659fe546
100,christian,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
97,worship,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
58,contemporary christian,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
43,modern worship,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
35,praise,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
20,praise & worship,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
12,christian rock,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
10,gospel,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
10,praise and worship,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
8,christian worship,ae35350d-73e0-4fbd-8a4d-ea27c0511c37
100,metalcore,58a258a9-2553-44df-b7f0-bf722ff28279
60,hardcore,58a258a9-2553-44df-b7f0-bf722ff28279
22,melodic metalcore,58a258a9-2553-44df-b7f0-bf722ff28279
21,hungarian,58a258a9-2553-44df-b7f0-bf722ff28279
12,metal,58a258a9-2553-44df-b7f0-bf722ff28279
10,melodic death metal,58a258a9-2553-44df-b7f0-bf722ff28279
9,melodic hardcore,58a258a9-2553-44df-b7f0-bf722ff28279
3,screamo,58a258a9-2553-44df-b7f0-bf722ff28279
3,death metal,58a258a9-2553-44df-b7f0-bf722ff28279
2,punk,58a258a9-2553-44df-b7f0-bf722ff28279
100,deathcore,074e3847-f67f-49f9-81f1-8c8cea147e8e
89,metalcore,074e3847-f67f-49f9-81f1-8c8cea147e8e
41,hardcore,074e3847-f67f-49f9-81f1-8c8cea147e8e
40,screamo,074e3847-f67f-49f9-81f1-8c8cea147e8e
25,metal,074e3847-f67f-49f9-81f1-8c8cea147e8e
13,post-hardcore,074e3847-f67f-49f9-81f1-8c8cea147e8e
7,british,074e3847-f67f-49f9-81f1-8c8cea147e8e
6,death metal,074e3847-f67f-49f9-81f1-8c8cea147e8e
3,emo,074e3847-f67f-49f9-81f1-8c8cea147e8e
3,bring me the horizon,074e3847-f67f-49f9-81f1-8c8cea147e8e
100,pop,56ccd34b-6167-441f-9a8b-dce55c419022
93,singer-songwriter,56ccd34b-6167-441f-9a8b-dce55c419022
89,new zealand,56ccd34b-6167-441f-9a8b-dce55c419022
71,female vocalist,56ccd34b-6167-441f-9a8b-dce55c419022
42,christian,56ccd34b-6167-441f-9a8b-dce55c419022
39,female vocalists,56ccd34b-6167-441f-9a8b-dce55c419022
39,kiwi,56ccd34b-6167-441f-9a8b-dce55c419022
14,acoustic,56ccd34b-6167-441f-9a8b-dce55c419022
12,folk,56ccd34b-6167-441f-9a8b-dce55c419022
12,worship,56ccd34b-6167-441f-9a8b-dce55c419022
100,pop,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
63,rnb,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
47,male vocalists,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
40,r&b,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
24,slow jams,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
13,bruno mars,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
10,soul,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
8,american,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
7,singer-songwriter,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
4,funk,afb680f2-b6eb-4cd7-a70b-a63b25c763d5
100,rock,4dbf5678-7a31-406a-abbe-232f8ac2cd63
71,classic rock,4dbf5678-7a31-406a-abbe-232f8ac2cd63
54,80s,4dbf5678-7a31-406a-abbe-232f8ac2cd63
46,pop,4dbf5678-7a31-406a-abbe-232f8ac2cd63
40,canadian,4dbf5678-7a31-406a-abbe-232f8ac2cd63
12,singer-songwriter,4dbf5678-7a31-406a-abbe-232f8ac2cd63
11,bryan adams,4dbf5678-7a31-406a-abbe-232f8ac2cd63
10,90s,4dbf5678-7a31-406a-abbe-232f8ac2cd63
9,soft rock,4dbf5678-7a31-406a-abbe-232f8ac2cd63
8,male vocalists,4dbf5678-7a31-406a-abbe-232f8ac2cd63
100,indie rock,b41b38d4-ef3e-4f37-8c75-cfe9af999696
73,alternative,b41b38d4-ef3e-4f37-8c75-cfe9af999696
68,rock,b41b38d4-ef3e-4f37-8c75-cfe9af999696
59,indie,b41b38d4-ef3e-4f37-8c75-cfe9af999696
44,punk rock,b41b38d4-ef3e-4f37-8c75-cfe9af999696
26,alternative rock,b41b38d4-ef3e-4f37-8c75-cfe9af999696
13,garage rock,b41b38d4-ef3e-4f37-8c75-cfe9af999696
11,american,b41b38d4-ef3e-4f37-8c75-cfe9af999696
7,punk,b41b38d4-ef3e-4f37-8c75-cfe9af999696
5,blues rock,b41b38d4-ef3e-4f37-8c75-cfe9af999696
100,metalcore,7bace718-5f56-4311-9568-e46a70830605
26,hardcore,7bace718-5f56-4311-9568-e46a70830605
18,metal,7bace718-5f56-4311-9568-e46a70830605
16,german,7bace718-5f56-4311-9568-e46a70830605
11,german metalcore,7bace718-5f56-4311-9568-e46a70830605
4,melodic metalcore,7bace718-5f56-4311-9568-e46a70830605
4,melodic death metal,7bace718-5f56-4311-9568-e46a70830605
3,death metal,7bace718-5f56-4311-9568-e46a70830605
2,screamo,7bace718-5f56-4311-9568-e46a70830605
2,deathcore,7bace718-5f56-4311-9568-e46a70830605
100,hardcore,c0b8d1b1-af47-4765-8c53-ad4a74066e93
55,straight edge,c0b8d1b1-af47-4765-8c53-ad4a74066e93
32,melodic hardcore,c0b8d1b1-af47-4765-8c53-ad4a74066e93
22,hardcore punk,c0b8d1b1-af47-4765-8c53-ad4a74066e93
20,straight edge hardcore,c0b8d1b1-af47-4765-8c53-ad4a74066e93
5,oldschool hardcore,c0b8d1b1-af47-4765-8c53-ad4a74066e93
5,punk,c0b8d1b1-af47-4765-8c53-ad4a74066e93
4,sxe,c0b8d1b1-af47-4765-8c53-ad4a74066e93
3,american,c0b8d1b1-af47-4765-8c53-ad4a74066e93
3,metalcore,c0b8d1b1-af47-4765-8c53-ad4a74066e93
100,post-rock,f8a5d80c-a6b7-414c-9482-c5d710171622
52,instrumental,f8a5d80c-a6b7-414c-9482-c5d710171622
28,experimental,f8a5d80c-a6b7-414c-9482-c5d710171622
17,post rock,f8a5d80c-a6b7-414c-9482-c5d710171622
13,indie,f8a5d80c-a6b7-414c-9482-c5d710171622
6,ambient,f8a5d80c-a6b7-414c-9482-c5d710171622
4,shoegaze,f8a5d80c-a6b7-414c-9482-c5d710171622
4,american,f8a5d80c-a6b7-414c-9482-c5d710171622
3,rock,f8a5d80c-a6b7-414c-9482-c5d710171622
3,instrumental post-rock,f8a5d80c-a6b7-414c-9482-c5d710171622
100,christian,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
70,christian rock,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
47,worship,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
46,contemporary christian,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
35,casting crowns,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
17,rock,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
6,praise,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
6,alternative,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
6,praise and worship,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
4,ccm,51013eb4-dcd1-4fd2-945c-e5cf1eb85e84
100,hardcore,2a818056-ac42-41a1-a9e8-e088f38e1b9b
50,straight edge,2a818056-ac42-41a1-a9e8-e088f38e1b9b
26,hardcore punk,2a818056-ac42-41a1-a9e8-e088f38e1b9b
17,youth crew,2a818056-ac42-41a1-a9e8-e088f38e1b9b
17,oldschool hardcore,2a818056-ac42-41a1-a9e8-e088f38e1b9b
7,straight edge hardcore,2a818056-ac42-41a1-a9e8-e088f38e1b9b
6,melodic hardcore,2a818056-ac42-41a1-a9e8-e088f38e1b9b
6,positive hardcore,2a818056-ac42-41a1-a9e8-e088f38e1b9b
5,posi,2a818056-ac42-41a1-a9e8-e088f38e1b9b
4,sxe,2a818056-ac42-41a1-a9e8-e088f38e1b9b
100,jazz,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
47,fusion,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
39,piano,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
33,jazz fusion,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
32,jazz piano,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
7,contemporary jazz,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
6,instrumental,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
5,chick corea,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
4,smooth jazz,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
3,post-bop,8446fcca-109e-4c6d-a2ff-5a269b32b4c2
100,metalcore,d624df22-b03d-4746-ac28-a4bd72aeec26
51,metal,d624df22-b03d-4746-ac28-a4bd72aeec26
49,groove metal,d624df22-b03d-4746-ac28-a4bd72aeec26
45,thrash metal,d624df22-b03d-4746-ac28-a4bd72aeec26
22,hardcore,d624df22-b03d-4746-ac28-a4bd72aeec26
9,death metal,d624df22-b03d-4746-ac28-a4bd72aeec26
7,heavy metal,d624df22-b03d-4746-ac28-a4bd72aeec26
6,nu metal,d624df22-b03d-4746-ac28-a4bd72aeec26
5,american,d624df22-b03d-4746-ac28-a4bd72aeec26
3,rock,d624df22-b03d-4746-ac28-a4bd72aeec26
100,christian,b50b36b5-aec1-401f-a722-e5ab673af14d
79,worship,b50b36b5-aec1-401f-a722-e5ab673af14d
47,contemporary christian,b50b36b5-aec1-401f-a722-e5ab673af14d
43,christian rock,b50b36b5-aec1-401f-a722-e5ab673af14d
41,praise and worship,b50b36b5-aec1-401f-a722-e5ab673af14d
12,chris tomlin,b50b36b5-aec1-401f-a722-e5ab673af14d
9,rock,b50b36b5-aec1-401f-a722-e5ab673af14d
7,singer-songwriter,b50b36b5-aec1-401f-a722-e5ab673af14d
6,praise,b50b36b5-aec1-401f-a722-e5ab673af14d
5,modern worship,b50b36b5-aec1-401f-a722-e5ab673af14d
96,folk,97417292-3fb0-40ea-8837-5540cfb4de71
83,acoustic,97417292-3fb0-40ea-8837-5540cfb4de71
76,singer-songwriter,97417292-3fb0-40ea-8837-5540cfb4de71
48,folk punk,97417292-3fb0-40ea-8837-5540cfb4de71
